timestamp,open,high,low,close,volume,trade_count,vwap
2025-06-30 20:00:00+00:00,2515.025,2522.185,2503.1405,2503.285,0.081092474,3.0,2515.973883
2025-06-30 21:00:00+00:00,2505.2385,2505.2385,2483.502,2488.757,0.159875,5.0,2494.224738
2025-06-30 22:00:00+00:00,2490.449,2496.35,2485.841,2491.87,0.0,0.0,2490.932
2025-06-30 23:00:00+00:00,2491.248,2494.935,2486.05,2486.6335,0.01436824,1.0,2489.75
2025-07-01 00:00:00+00:00,2488.02,2497.2,2477.9,2493.378,0.104661281,2.0,2492.670785
2025-07-01 01:00:00+00:00,2494.407,2501.596,2488.415,2488.97,0.0,0.0,2494.407
2025-07-01 02:00:00+00:00,2488.39,2495.75,2484.105,2484.105,0.0,0.0,2488.39
2025-07-01 03:00:00+00:00,2485.4635,2489.319,2480.2275,2485.9035,0.031088826,3.0,2485.784409
2025-07-01 04:00:00+00:00,2484.908,2486.93,2461.0,2462.45,0.568677925,10.0,2470.998221
2025-07-01 05:00:00+00:00,2463.8385,2467.353,2453.3455,2461.46,0.02050472,2.0,2461.413096
2025-07-01 06:00:00+00:00,2460.139,2463.0515,2456.74,2460.958,0.03961642,3.0,2461.693418
2025-07-01 07:00:00+00:00,2461.978,2467.21,2447.0895,2465.752,0.09,1.0,2452.43
2025-07-01 08:00:00+00:00,2464.605,2464.605,2452.1875,2453.9425,0.047229654,3.0,2461.045905
2025-07-01 09:00:00+00:00,2454.52,2459.3,2450.8125,2458.095,0.069064786,4.0,2458.680962
2025-07-01 10:00:00+00:00,2457.1,2462.4,2449.5375,2457.3,0.396172788,2.0,2462.344125
2025-07-01 11:00:00+00:00,2458.22,2458.22,2443.1,2449.18,0.019237325,3.0,2446.771503
2025-07-01 12:00:00+00:00,2450.726,2454.379,2435.75,2438.0,12.389023883,5.0,2440.310249
2025-07-01 13:00:00+00:00,2436.5,2447.9565,2426.364,2444.0705,3.105730679,6.0,2440.247463
2025-07-01 14:00:00+00:00,2443.006,2456.3245,2410.355,2419.973,0.426006534,9.0,2436.122499
2025-07-01 15:00:00+00:00,2421.656,2432.35,2417.112,2424.979,1.152225106,7.0,2425.353838
2025-07-01 16:00:00+00:00,2424.226,2431.78,2419.752,2426.207,0.306669259,12.0,2426.957274
2025-07-01 17:00:00+00:00,2424.55,2434.1445,2419.4415,2432.595,0.297324878,9.0,2429.442269
2025-07-01 18:00:00+00:00,2433.985,2433.985,2402.21,2411.405,1.002639579,4.0,2413.846918
2025-07-01 19:00:00+00:00,2409.7035,2423.318,2404.3,2404.3,1.513471142,51.0,2413.83217
2025-07-01 20:00:00+00:00,2405.505,2418.72,2395.144334975,2415.4005,0.099123084,6.0,2408.982455
2025-07-01 21:00:00+00:00,2415.1,2419.1585,2404.85,2407.44,0.060628266,3.0,2412.877035
2025-07-01 22:00:00+00:00,2405.75,2413.914,2399.495,2400.8,4.015464079,4.0,2412.113853
2025-07-01 23:00:00+00:00,2399.56,2406.1285,2389.25,2405.1845,0.846906116,4.0,2391.93004
2025-07-02 00:00:00+00:00,2404.4625,2410.58,2399.135,2399.81,0.004080207,1.0,2402.8
2025-07-02 01:00:00+00:00,2398.12,2410.21,2374.973,2410.08,1.206092018,25.0,2386.332205
2025-07-02 02:00:00+00:00,2410.21,2419.64,2408.295,2419.145,0.262573688,5.0,2412.039977
2025-07-02 03:00:00+00:00,2417.6,2431.32,2417.6,2430.51,0.133019,14.0,2428.303359
2025-07-02 04:00:00+00:00,2431.32,2441.9,2426.9565,2439.78,0.096086,11.0,2432.613181
2025-07-02 05:00:00+00:00,2438.7365,2446.9895,2434.744,2445.038,0.004561,2.0,2439.969809
2025-07-02 06:00:00+00:00,2443.472,2452.215,2437.4,2451.515,0.623083826,16.0,2445.475888
2025-07-02 07:00:00+00:00,2451.255,2454.9615,2443.485,2447.9825,0.298159733,19.0,2451.347329
2025-07-02 08:00:00+00:00,2449.9595,2456.568,2445.4785,2449.041,2.072318576,34.0,2453.017533
2025-07-02 09:00:00+00:00,2450.452,2454.169,2446.225,2448.9,0.613944418,3.0,2450.835175
2025-07-02 10:00:00+00:00,2448.275,2454.8106727695,2445.687,2453.698,0.62327679,12.0,2453.477371
2025-07-02 11:00:00+00:00,2455.6695,2460.801,2443.5575,2445.7685,1.876645453,28.0,2458.319573
2025-07-02 12:00:00+00:00,2447.03,2448.415,2433.28,2438.2,0.34488686,5.0,2447.022978
2025-07-02 13:00:00+00:00,2439.53,2458.7455,2439.53,2450.71,0.241841134,15.0,2449.098896
2025-07-02 14:00:00+00:00,2452.897,2472.459,2449.195,2470.85,0.240148363,16.0,2464.335541
2025-07-02 15:00:00+00:00,2472.189,2502.5,2470.75,2500.9605,1.666485807,24.0,2479.247056
2025-07-02 16:00:00+00:00,2500.0445,2564.755,2497.475,2562.1035,5.656475341,39.0,2534.753607
2025-07-02 17:00:00+00:00,2564.063,2589.9405,2552.08,2567.0665,4.006880148,25.0,2570.235169
2025-07-02 18:00:00+00:00,2568.195,2584.83,2567.0705242849,2583.185,1.811022704,8.0,2571.951494
2025-07-02 19:00:00+00:00,2585.23,2608.1935,2568.134,2606.2655,23.199786573,102.0,2574.053482
2025-07-02 20:00:00+00:00,2605.8355,2605.8355,2588.1035,2592.348,3.269906644,16.0,2598.365812
2025-07-02 21:00:00+00:00,2590.58,2601.31,2585.1085,2596.29,0.837347442,13.0,2590.77946
2025-07-02 22:00:00+00:00,2598.09,2618.635,2593.52,2595.1225,0.363850383,9.0,2599.427736
2025-07-02 23:00:00+00:00,2595.785,2595.785,2569.57,2571.3975,0.188853982,20.0,2581.788854
2025-07-03 00:00:00+00:00,2572.6,2579.79,2564.119,2574.9825,0.737295596,15.0,2566.775644
2025-07-03 01:00:00+00:00,2573.615,2586.77,2566.71,2582.635,0.334276567,15.0,2577.547099
2025-07-03 02:00:00+00:00,2580.866,2580.866,2558.33,2568.355,0.692302856,11.0,2561.533794
2025-07-03 03:00:00+00:00,2567.521,2572.538,2561.85,2561.85,0.01485532,4.0,2564.802234
2025-07-03 04:00:00+00:00,2563.3875,2572.875,2558.496,2566.56,0.007453899,2.0,2563.798183
2025-07-03 05:00:00+00:00,2568.305,2601.02,2568.305,2590.2415,0.252867309,15.0,2573.777845
2025-07-03 06:00:00+00:00,2589.21,2604.0175,2587.8,2600.715,0.099953822,5.0,2600.746982
2025-07-03 07:00:00+00:00,2598.604,2604.985865,2589.3,2600.4445,1.24472318,5.0,2599.603281
2025-07-03 08:00:00+00:00,2602.155,2607.8485279185,2588.61,2588.885,1.311384128,11.0,2598.466136
2025-07-03 09:00:00+00:00,2590.169,2617.1755,2588.5765,2599.795,6.07897205,15.0,2603.841947
2025-07-03 10:00:00+00:00,2601.085,2603.1165,2585.635,2599.495,0.797546968,11.0,2593.948693
2025-07-03 11:00:00+00:00,2597.3335,2599.3,2582.5585,2599.3,0.068343938,3.0,2597.331827
2025-07-03 12:00:00+00:00,2597.38,2614.826,2567.61,2590.25,0.880492836,4.0,2594.223123
2025-07-03 13:00:00+00:00,2588.395,2636.417,2586.23,2624.845,3.571983088,28.0,2620.684432
2025-07-03 14:00:00+00:00,2626.281,2633.3415,2587.4,2595.5,2.056415429,30.0,2599.103608
2025-07-03 15:00:00+00:00,2597.65,2598.215,2542.432093596,2571.797,1.959383506,26.0,2579.697094
2025-07-03 16:00:00+00:00,2573.1025,2582.39,2566.8835,2573.1,4.105764838,65.0,2573.471749
2025-07-03 17:00:00+00:00,2575.1065,2582.83,2572.9995,2578.635,0.012983883,6.0,2579.083693
2025-07-03 18:00:00+00:00,2580.0905,2587.344,2575.8155,2586.373,0.304571276,4.0,2583.029806
2025-07-03 19:00:00+00:00,2587.93,2593.595,2583.851,2587.04,0.374736504,4.0,2589.302708
2025-07-03 20:00:00+00:00,2588.3915,2598.3885,2588.3915,2598.3885,0.038,1.0,2593.75
2025-07-03 21:00:00+00:00,2598.91,2604.85,2588.871,2596.06,0.121766,8.0,2598.304318
2025-07-03 22:00:00+00:00,2595.055,2602.3555,2592.02,2594.5385,0.001298007,4.0,2593.57159
2025-07-03 23:00:00+00:00,2596.355,2598.498,2587.6,2591.265,0.245243129,4.0,2589.474785
2025-07-04 00:00:00+00:00,2592.9895,2599.7505,2582.69,2589.675,0.307245871,3.0,2594.969488
2025-07-04 01:00:00+00:00,2591.5,2603.01,2589.803,2591.355,0.0,0.0,2591.5
2025-07-04 02:00:00+00:00,2589.8105,2593.08,2572.97,2577.045,0.39925,2.0,2584.999768
2025-07-04 03:00:00+00:00,2576.335,2585.92,2573.7695,2579.565,0.3,1.0,2582.364
2025-07-04 04:00:00+00:00,2579.3605,2586.05,2570.8865,2571.52,0.194273847,3.0,2581.051162
2025-07-04 05:00:00+00:00,2572.96,2581.3985,2565.4,2570.0925,0.105300379,8.0,2577.03561
2025-07-04 06:00:00+00:00,2571.0365,2572.563,2551.47,2558.455,0.997099543,5.0,2560.012662
2025-07-04 07:00:00+00:00,2560.6,2565.64,2532.99,2537.087,0.832911126,7.0,2549.644158
2025-07-04 08:00:00+00:00,2535.574,2553.645,2529.4,2548.261,1.468943908,5.0,2550.973484
2025-07-04 09:00:00+00:00,2549.415,2559.918,2547.93,2552.4895,0.303858352,7.0,2553.425742
2025-07-04 10:00:00+00:00,2554.4,2556.43,2546.8085,2549.251,0.02,2.0,2553.15
2025-07-04 11:00:00+00:00,2550.33,2557.031,2549.7035,2550.12,0.287398961,5.0,2555.993234
2025-07-04 12:00:00+00:00,2550.82,2554.6325,2544.72,2548.263,0.2,1.0,2552.681
2025-07-04 13:00:00+00:00,2550.207,2556.8055,2524.1575,2526.475,0.274004064,4.0,2535.794243
2025-07-04 14:00:00+00:00,2527.4175,2529.4,2499.988,2517.7,2.245373385,7.0,2523.59877
2025-07-04 15:00:00+00:00,2515.7,2521.16,2500.245,2502.079,0.525881088,14.0,2517.968704
2025-07-04 16:00:00+00:00,2503.855,2503.855,2476.18,2488.55,0.985626205,9.0,2496.021331
2025-07-04 17:00:00+00:00,2487.4225,2499.04,2487.4225,2497.996,9.581902881,6.0,2498.710742
2025-07-04 18:00:00+00:00,2496.912,2496.912,2481.5975,2485.615,2.793236559,13.0,2489.596419
2025-07-04 19:00:00+00:00,2483.95,2493.078,2475.95,2483.65,1.260993919,61.0,2483.254111
2025-07-04 20:00:00+00:00,2482.365,2496.5925,2482.365,2491.7,2.035136,3.0,2495.164146
2025-07-04 21:00:00+00:00,2492.601,2498.332,2488.03,2496.8675,1.068547,3.0,2493.269355
2025-07-04 22:00:00+00:00,2495.725,2521.8225,2495.725,2521.8225,0.195505391,3.0,2506.840819
2025-07-04 23:00:00+00:00,2520.473,2520.62,2505.4205,2508.555,0.10348,5.0,2515.803183
2025-07-05 00:00:00+00:00,2508.95,2519.095,2508.63,2518.0,0.0,0.0,2508.79
2025-07-05 01:00:00+00:00,2517.25,2517.25,2507.7175,2515.746,0.0,0.0,2517.25
2025-07-05 02:00:00+00:00,2513.89,2519.7115,2499.68,2519.1755,0.033162,2.0,2515.827333
2025-07-05 03:00:00+00:00,2520.2315,2525.43,2516.7,2520.0,0.934187779,6.0,2522.87903
2025-07-05 04:00:00+00:00,2518.131,2526.24,2513.9985,2517.3305,0.171246913,4.0,2519.022881
2025-07-05 05:00:00+00:00,2515.861,2522.11,2515.0585,2520.9355,0.009975,1.0,2515.861
2025-07-05 06:00:00+00:00,2519.09,2529.218,2517.6645,2527.836,0.5,1.0,2529.218
2025-07-05 07:00:00+00:00,2527.712,2530.6025,2520.71,2522.694,0.054427007,1.0,2523.06
2025-07-05 08:00:00+00:00,2521.315,2525.73,2512.1,2517.7,0.0,0.0,2521.315
2025-07-05 09:00:00+00:00,2516.545,2523.795,2510.41,2522.262,0.0,0.0,2516.01125
2025-07-05 10:00:00+00:00,2523.9605,2523.9605,2519.37,2520.05,0.0,0.0,2523.9605
2025-07-05 11:00:00+00:00,2521.7,2525.72,2518.9675,2518.9675,0.031188684,8.0,2523.45603
2025-07-05 12:00:00+00:00,2520.014,2520.014,2511.8,2518.9805,0.510352111,3.0,2516.620809
2025-07-05 13:00:00+00:00,2519.515,2522.5235,2514.6,2515.2855,0.00714442,2.0,2516.99756
2025-07-05 14:00:00+00:00,2516.981,2521.738,2513.12,2519.068,0.010672605,1.0,2516.981
2025-07-05 15:00:00+00:00,2517.94,2519.604,2506.805,2508.621,0.08073194,4.0,2512.340726
2025-07-05 16:00:00+00:00,2509.295,2514.6,2493.732,2506.95,0.111131264,5.0,2513.217182
2025-07-05 17:00:00+00:00,2507.81,2512.86,2497.0,2505.1625,0.017134424,3.0,2501.399463
2025-07-05 18:00:00+00:00,2503.81,2503.81,2492.835,2492.94,0.007131923,2.0,2498.656547
2025-07-05 19:00:00+00:00,2494.325,2510.4,2490.124,2506.935,0.710121073,23.0,2508.263195
2025-07-05 20:00:00+00:00,2505.7445,2508.903,2499.5335,2506.91,0.001,1.0,2504.8
2025-07-05 21:00:00+00:00,2508.608,2519.0975,2506.7,2517.5615,0.0,0.0,2508.608
2025-07-05 22:00:00+00:00,2516.2105,2521.715,2513.81,2518.955,0.2,1.0,2513.81
2025-07-05 23:00:00+00:00,2520.7115,2523.457,2515.8,2517.97,0.039773945,2.0,2519.269307
2025-07-06 00:00:00+00:00,2517.1,2521.2775,2513.5935,2521.2775,0.02,2.0,2519.3
2025-07-06 01:00:00+00:00,2521.04,2521.101,2515.636,2518.8355,0.01995,1.0,2515.636
2025-07-06 02:00:00+00:00,2517.9225,2522.73,2514.9115,2514.9485,1.010027315,2.0,2522.681225
2025-07-06 03:00:00+00:00,2513.15,2515.638,2510.4525,2515.638,0.0,0.0,2513.15
2025-07-06 04:00:00+00:00,2517.085,2518.63,2511.475,2513.6195,0.0,0.0,2517.8575
2025-07-06 05:00:00+00:00,2512.015,2514.2,2510.165,2510.45,0.0,0.0,2512.015
2025-07-06 06:00:00+00:00,2511.573,2526.3,2511.573,2522.2,0.038386384,1.0,2515.7
2025-07-06 07:00:00+00:00,2523.786,2526.19,2519.0385,2519.0385,0.0,0.0,2523.786
2025-07-06 08:00:00+00:00,2518.6,2518.6,2509.508,2513.105,0.052266858,2.0,2513.641631
2025-07-06 09:00:00+00:00,2514.8535,2517.85,2507.1,2507.825,0.015613476,5.0,2513.626149
2025-07-06 10:00:00+00:00,2506.673,2515.0175,2505.05,2509.4675,0.023493941,2.0,2513.845111
2025-07-06 11:00:00+00:00,2510.9,2516.26,2510.244,2516.26,0.038995942,2.0,2510.708014
2025-07-06 12:00:00+00:00,2514.54,2522.626,2513.076,2521.46,0.037578946,4.0,2520.400303
2025-07-06 13:00:00+00:00,2519.8525,2569.616,2518.475,2557.85,0.211491704,3.0,2542.192321
2025-07-06 14:00:00+00:00,2559.3,2567.3665,2548.403,2559.3705,1.218938399,8.0,2559.378227
2025-07-06 15:00:00+00:00,2561.321,2563.86,2549.69,2559.275,0.088058909,4.0,2557.355918
2025-07-06 16:00:00+00:00,2560.595,2560.595,2543.605,2553.0805,0.004758853,2.0,2557.671156
2025-07-06 17:00:00+00:00,2551.363,2553.059,2544.739,2548.31,0.0,0.0,2551.363
2025-07-06 18:00:00+00:00,2546.2555,2548.53,2525.675,2532.13,9.454720783,4.0,2543.403643
2025-07-06 19:00:00+00:00,2532.907,2542.0675,2532.907,2542.0675,0.856348274,42.0,2539.296593
2025-07-06 20:00:00+00:00,2540.88,2551.29,2540.88,2546.6675,0.0523018,3.0,2542.554994
2025-07-06 21:00:00+00:00,2547.785,2603.225,2543.43,2588.13,0.331045867,4.0,2592.669371
2025-07-06 22:00:00+00:00,2589.765,2605.1035,2581.8615,2582.493,1.122013544,6.0,2591.525954
2025-07-06 23:00:00+00:00,2581.9675,2581.9675,2563.7635,2571.4225,0.007875554,3.0,2571.158609
2025-07-07 00:00:00+00:00,2569.11,2574.835,2556.59,2561.65,0.54495915,5.0,2560.133439
2025-07-07 01:00:00+00:00,2562.785,2565.4025,2552.2955,2564.55,0.15,1.0,2555.37
2025-07-07 02:00:00+00:00,2565.8105,2584.453,2565.8105,2576.895,0.01085838,2.0,2570.635417
2025-07-07 03:00:00+00:00,2577.8245,2590.48,2576.55,2578.075,0.149,1.0,2588.59
2025-07-07 04:00:00+00:00,2579.045,2580.508,2571.75,2574.0025,0.400363917,2.0,2574.960059
2025-07-07 05:00:00+00:00,2575.731,2578.125,2567.138,2569.665,0.006649799,2.0,2574.45398
2025-07-07 06:00:00+00:00,2568.2045,2577.75,2563.9415,2566.15,0.106628909,3.0,2566.392847
2025-07-07 07:00:00+00:00,2567.555,2579.6,2560.8155,2578.435,0.075318493,1.0,2564.274
2025-07-07 08:00:00+00:00,2579.442,2588.31,2570.903,2585.5,0.122782065,4.0,2579.662049
2025-07-07 09:00:00+00:00,2583.775,2583.775,2567.275,2572.28,0.037453508,1.0,2578.36
2025-07-07 10:00:00+00:00,2570.5045,2570.5045,2559.815,2559.815,0.487942181,5.0,2568.732088
2025-07-07 11:00:00+00:00,2558.6,2565.671,2553.67,2563.8,0.1,1.0,2555.75
2025-07-07 12:00:00+00:00,2562.4385,2564.84,2545.175,2548.865,0.022125393,3.0,2550.429138
2025-07-07 13:00:00+00:00,2550.05,2569.12,2536.27,2565.287,4.676323337,7.0,2550.609866
2025-07-07 14:00:00+00:00,2563.3,2567.4415,2530.3955,2531.37,2.400260276,12.0,2542.671276
2025-07-07 15:00:00+00:00,2532.791,2544.321,2527.811,2534.0675,0.268826705,7.0,2528.52691
2025-07-07 16:00:00+00:00,2535.82,2541.92,2513.7935,2524.26,0.892660041,7.0,2532.861148
2025-07-07 17:00:00+00:00,2523.035,2546.4325,2517.731,2532.8965,0.519057967,2.0,2529.61017
2025-07-07 18:00:00+00:00,2534.64,2545.329,2521.37,2544.21,10.149892368,5.0,2524.866209
2025-07-07 19:00:00+00:00,2542.968,2555.75,2540.33,2543.8565,6.210523767,47.0,2548.825709
2025-07-07 20:00:00+00:00,2543.15,2544.2135,2530.82,2533.7145,1.74615,1.0,2539.464
2025-07-07 21:00:00+00:00,2535.03,2542.15,2523.869,2539.5125,0.0,0.0,2534.27075
2025-07-07 22:00:00+00:00,2541.071,2542.477,2530.9515,2536.92,0.038083616,1.0,2535.7
2025-07-07 23:00:00+00:00,2537.9555,2545.439,2537.9555,2543.234,0.0,0.0,2537.9555
2025-07-08 00:00:00+00:00,2541.9075,2554.175,2538.276,2541.05,0.0,0.0,2541.9075
2025-07-08 01:00:00+00:00,2539.65,2539.65,2526.795,2526.795,0.0,0.0,2538.802
2025-07-08 02:00:00+00:00,2525.6155,2538.4115,2524.0585,2528.38,0.525806795,7.0,2529.594599
2025-07-08 03:00:00+00:00,2530.024,2539.9255,2528.417,2538.8,0.007436099,2.0,2535.413227
2025-07-08 04:00:00+00:00,2537.27,2544.2,2532.0,2543.731,0.0,0.0,2537.27
2025-07-08 05:00:00+00:00,2545.185,2552.68,2541.7,2552.68,0.966162742,2.0,2549.74196
2025-07-08 06:00:00+00:00,2550.925,2564.2775,2550.365,2559.21,0.089040425,3.0,2554.30414
2025-07-08 07:00:00+00:00,2557.775,2557.775,2548.13,2553.1645,4.0,1.0,2550.6
2025-07-08 08:00:00+00:00,2552.054,2561.2,2546.26,2546.56,8.025334413,4.0,2557.231366
2025-07-08 09:00:00+00:00,2545.032,2554.819,2543.611,2552.605,0.00738216,1.0,2546.6
2025-07-08 10:00:00+00:00,2550.89,2567.23,2550.375,2565.6015,0.0,0.0,2550.89
2025-07-08 11:00:00+00:00,2564.646,2585.215,2564.646,2574.8355,0.118961995,2.0,2577.711024
2025-07-08 12:00:00+00:00,2575.97,2584.754,2572.62,2582.94,0.776622,1.0,2577.383
2025-07-08 13:00:00+00:00,2581.7335,2599.695,2571.7505,2588.995,1.016654223,5.0,2581.587561
2025-07-08 14:00:00+00:00,2587.591,2587.6445,2558.858,2563.993,1.388972,5.0,2572.180498
2025-07-08 15:00:00+00:00,2563.1245,2570.25,2559.6165,2565.4,0.511376215,3.0,2562.124899
2025-07-08 16:00:00+00:00,2566.6675,2581.8905,2559.2,2576.929,2.112657705,14.0,2576.131082
2025-07-08 17:00:00+00:00,2575.52,2628.56,2575.52,2616.6164721487,8.787553138,11.0,2608.648617
2025-07-08 18:00:00+00:00,2617.6535,2625.3015,2612.05,2625.25,2.043517209,8.0,2617.505893
2025-07-08 19:00:00+00:00,2623.713,2625.498,2602.56,2611.5635,3.745080635,58.0,2610.913475
2025-07-08 20:00:00+00:00,2610.6,2614.583,2601.0205,2601.0205,1.792315512,4.0,2604.197341
2025-07-08 21:00:00+00:00,2600.23,2612.55,2598.05,2610.0425,0.7,2.0,2605.947143
2025-07-08 22:00:00+00:00,2611.1535,2612.527,2604.0495,2611.65,0.017594299,1.0,2607.1
2025-07-08 23:00:00+00:00,2611.637,2618.4305,2608.755,2614.79,0.092286532,1.0,2616.0
2025-07-09 00:00:00+00:00,2616.355,2616.355,2603.81,2612.9805,0.00377516,1.0,2608.618
2025-07-09 01:00:00+00:00,2615.084,2627.0,2601.5085,2604.88,0.106196448,3.0,2621.376141
2025-07-09 02:00:00+00:00,2605.865,2610.5965,2603.17,2603.625,0.009284093,3.0,2606.17743
2025-07-09 03:00:00+00:00,2604.788,2607.1565,2590.9,2592.3095,0.203719184,4.0,2598.512574
2025-07-09 04:00:00+00:00,2593.88,2603.755,2591.45,2603.755,0.0,0.0,2593.88
2025-07-09 05:00:00+00:00,2604.65,2644.085,2604.65,2628.87,2.469050508,8.0,2637.642634
2025-07-09 06:00:00+00:00,2626.85,2631.919890016,2619.0,2631.249890016,0.989469266,3.0,2626.130852
2025-07-09 07:00:00+00:00,2631.719890016,2632.5397800319492,2621.9,2625.7615,4.777999624,8.0,2622.494863
2025-07-09 08:00:00+00:00,2623.925,2626.635,2611.3455,2611.3455,0.0,0.0,2623.925
2025-07-09 09:00:00+00:00,2612.605,2615.3375,2606.045,2611.402,0.384591582,5.0,2609.362795
2025-07-09 10:00:00+00:00,2610.411,2622.5,2605.47,2617.903,1.769113376,7.0,2619.544288
2025-07-09 11:00:00+00:00,2619.04,2630.834390016,2618.3285,2625.855,0.094737693,1.0,2629.862
2025-07-09 12:00:00+00:00,2627.905,2664.653,2624.741,2660.7,6.61724124,16.0,2650.256475
2025-07-09 13:00:00+00:00,2662.4085,2675.28,2654.687,2654.706,1.029782835,8.0,2658.913944
2025-07-09 14:00:00+00:00,2653.7115,2670.386,2629.9785,2641.97,4.768920843,13.0,2638.514294
2025-07-09 15:00:00+00:00,2643.65,2658.1220933954,2643.65,2657.1005,6.964024093,5.0,2655.263245
2025-07-09 16:00:00+00:00,2658.3160933954,2669.31,2653.56,2668.4741477294,4.494559365,9.0,2654.367007
2025-07-09 17:00:00+00:00,2668.0091477294,2668.29,2654.71,2662.9095,4.946247695,13.0,2660.432124
2025-07-09 18:00:00+00:00,2664.4465,2724.05,2664.2005,2719.615,6.950983165,17.0,2709.284673
2025-07-09 19:00:00+00:00,2717.801,2794.03705,2717.801,2766.03,3.835660789,107.0,2766.061114
